
libgomp: Invalid value for environment variable OMP_NUM_THREADS
A.L.E: Arcade Learning Environment (version 0.11.2+ecc1138)
[Powered by Stella]
Device: cuda
Config: double=False, dueling=False, env=ALE/Pong-v5
Action space: 6 actions — ['NOOP', 'FIRE', 'RIGHT', 'LEFT', 'RIGHTFIRE', 'LEFTFIRE']
Online net params: 1,687,206
step=  141000  eps=0.442  loss=0.0021  qmean=-0.071  avg_ret100=-20.45  sps=279
step=  142000  eps=0.438  loss=0.0171  qmean=-0.060  avg_ret100=-20.45  sps=279
step=  143000  eps=0.434  loss=0.0014  qmean=-0.002  avg_ret100=-20.44  sps=278
step=  144000  eps=0.430  loss=0.0003  qmean=-0.005  avg_ret100=-20.45  sps=278
step=  145000  eps=0.426  loss=0.0004  qmean=-0.003  avg_ret100=-20.45  sps=278
step=  146000  eps=0.422  loss=0.0018  qmean=-0.076  avg_ret100=-20.45  sps=278
step=  147000  eps=0.418  loss=0.0006  qmean=-0.018  avg_ret100=-20.46  sps=278
step=  148000  eps=0.414  loss=0.0145  qmean=-0.025  avg_ret100=-20.47  sps=278
step=  149000  eps=0.410  loss=0.0097  qmean=-0.057  avg_ret100=-20.47  sps=278
step=  150000  eps=0.406  loss=0.0111  qmean=-0.160  avg_ret100=-20.44  sps=277
step=  151000  eps=0.402  loss=0.0019  qmean=-0.067  avg_ret100=-20.44  sps=277
step=  152000  eps=0.398  loss=0.0022  qmean=-0.057  avg_ret100=-20.44  sps=277
step=  153000  eps=0.394  loss=0.0004  qmean=-0.026  avg_ret100=-20.43  sps=277
step=  154000  eps=0.390  loss=0.0008  qmean=-0.085  avg_ret100=-20.43  sps=276
step=  155000  eps=0.386  loss=0.0011  qmean=-0.041  avg_ret100=-20.43  sps=276
step=  156000  eps=0.382  loss=0.0013  qmean=-0.054  avg_ret100=-20.42  sps=276
step=  157000  eps=0.378  loss=0.0011  qmean=-0.078  avg_ret100=-20.42  sps=276
step=  158000  eps=0.374  loss=0.0004  qmean=0.002  avg_ret100=-20.42  sps=275
step=  159000  eps=0.370  loss=0.0030  qmean=-0.073  avg_ret100=-20.42  sps=275
step=  160000  eps=0.366  loss=0.0166  qmean=-0.028  avg_ret100=-20.44  sps=275
step=  161000  eps=0.362  loss=0.0059  qmean=-0.061  avg_ret100=-20.43  sps=275
step=  162000  eps=0.358  loss=0.0004  qmean=-0.062  avg_ret100=-20.44  sps=275
step=  163000  eps=0.355  loss=0.0178  qmean=-0.143  avg_ret100=-20.42  sps=274
step=  164000  eps=0.351  loss=0.0002  qmean=-0.004  avg_ret100=-20.43  sps=274
step=  165000  eps=0.347  loss=0.0003  qmean=-0.042  avg_ret100=-20.45  sps=274
step=  166000  eps=0.343  loss=0.0442  qmean=-0.057  avg_ret100=-20.45  sps=274
step=  167000  eps=0.339  loss=0.0002  qmean=-0.083  avg_ret100=-20.45  sps=274
step=  168000  eps=0.335  loss=0.0002  qmean=-0.062  avg_ret100=-20.46  sps=274
step=  169000  eps=0.331  loss=0.0185  qmean=-0.075  avg_ret100=-20.48  sps=273
step=  170000  eps=0.327  loss=0.0023  qmean=-0.084  avg_ret100=-20.49  sps=273
step=  171000  eps=0.323  loss=0.0004  qmean=-0.045  avg_ret100=-20.48  sps=273
step=  172000  eps=0.319  loss=0.0020  qmean=-0.095  avg_ret100=-20.48  sps=272
step=  173000  eps=0.315  loss=0.0017  qmean=-0.166  avg_ret100=-20.48  sps=272
step=  174000  eps=0.311  loss=0.0016  qmean=-0.067  avg_ret100=-20.48  sps=272
step=  175000  eps=0.307  loss=0.0242  qmean=-0.032  avg_ret100=-20.47  sps=271
step=  176000  eps=0.303  loss=0.0002  qmean=-0.037  avg_ret100=-20.48  sps=271
step=  177000  eps=0.299  loss=0.0157  qmean=-0.081  avg_ret100=-20.48  sps=271
step=  178000  eps=0.295  loss=0.0011  qmean=-0.110  avg_ret100=-20.49  sps=270
step=  179000  eps=0.291  loss=0.0006  qmean=-0.068  avg_ret100=-20.49  sps=270
step=  180000  eps=0.287  loss=0.0006  qmean=-0.055  avg_ret100=-20.48  sps=270
step=  181000  eps=0.283  loss=0.0006  qmean=-0.057  avg_ret100=-20.47  sps=270
step=  182000  eps=0.279  loss=0.0022  qmean=-0.089  avg_ret100=-20.47  sps=270
step=  183000  eps=0.275  loss=0.0004  qmean=-0.033  avg_ret100=-20.47  sps=270
step=  184000  eps=0.271  loss=0.0003  qmean=-0.045  avg_ret100=-20.47  sps=269
step=  185000  eps=0.267  loss=0.0003  qmean=-0.020  avg_ret100=-20.46  sps=269
step=  186000  eps=0.263  loss=0.0010  qmean=-0.170  avg_ret100=-20.46  sps=269
step=  187000  eps=0.259  loss=0.0005  qmean=-0.124  avg_ret100=-20.45  sps=269
step=  188000  eps=0.256  loss=0.0042  qmean=-0.076  avg_ret100=-20.46  sps=269
step=  189000  eps=0.252  loss=0.0003  qmean=-0.067  avg_ret100=-20.46  sps=268
step=  190000  eps=0.248  loss=0.0034  qmean=-0.058  avg_ret100=-20.45  sps=268
step=  191000  eps=0.244  loss=0.0007  qmean=-0.054  avg_ret100=-20.43  sps=268
step=  192000  eps=0.240  loss=0.0105  qmean=-0.086  avg_ret100=-20.43  sps=268
step=  193000  eps=0.236  loss=0.0002  qmean=0.003  avg_ret100=-20.41  sps=268
step=  194000  eps=0.232  loss=0.0007  qmean=-0.065  avg_ret100=-20.42  sps=267
step=  195000  eps=0.228  loss=0.0123  qmean=-0.077  avg_ret100=-20.41  sps=267
step=  196000  eps=0.224  loss=0.0003  qmean=-0.084  avg_ret100=-20.42  sps=267
step=  197000  eps=0.220  loss=0.0005  qmean=-0.025  avg_ret100=-20.41  sps=267
step=  198000  eps=0.216  loss=0.0003  qmean=-0.005  avg_ret100=-20.41  sps=267
step=  199000  eps=0.212  loss=0.0004  qmean=-0.077  avg_ret100=-20.40  sps=266
step=  200000  eps=0.208  loss=0.0015  qmean=-0.152  avg_ret100=-20.41  sps=266
[EVAL @ step 200000] return=-21.00 ± 0.00
